name,file,result,python_modules,duration,passed
15b3c2a2e9bc7a3c345138a32e029969,output_data_2.7.yml,ImportError,gensim;keras;numpy,85.163,False
1608287,output_data_3.7.yml,Unknown,,0.000,False
160c990c61c5f527445c,output_data_3.7.yml,OtherPass,beautifulsoup4;pocket,15.795,True
1600408,output_data_2.7.yml,None,zope,2.882,True
1628838,output_data_2.7.yml,None,django,11.116,True
1638546,output_data_2.7.yml,ImportError,sql,31.110,False
1610922,output_data_2.7.yml,None,numpy;scikit-learn,16.147,True
1638695,output_data_2.7.yml,OtherPass,django;django-storages,3.244,True
163f5fdf47ab45d7addd,output_data_3.7.yml,Unknown,,0.000,False
1646117,output_data_2.7.yml,ImportError,nltk;pygraph,31.997,False
1639941,output_data_2.7.yml,ImportError,deluge,5.110,False
1650115,output_data_3.7.yml,Unknown,,0.000,False
1653394,output_data_2.7.yml,ImportError,pyramid;webservice,37.178,False
1650418,output_data_2.7.yml,ImportError,imposm;psycopg2-binary,40.236,False
166499794efcdfde4d00,output_data_3.7.yml,Unknown,,0.000,False
1679110,output_data_2.7.yml,OtherPass,pillow,9.310,True
1676440,output_data_2.7.yml,OtherPass,pymongo;tornado,4.498,True
1685580,output_data_3.7.yml,Unknown,,0.000,False
1688557,output_data_2.7.yml,None,django,12.079,True
168c9d74b988391e702aac5f4aa69e41,output_data_2.7.yml,OtherPass,pycryptodome,8.820,True
1685139,output_data_3.7.yml,Unknown,,0.000,False
1694496,output_data_3.7.yml,Unknown,,0.000,False
16c0eb09d232461a773c22803a3df35e,output_data_3.7.yml,Unknown,,0.000,False
1693769,output_data_2.7.yml,OtherPass,matplotlib;numpy;scipy,10.177,True
16ce4914683da30f87d0,output_data_2.7.yml,None,numpy;scikit-learn;scipy,13.902,True
16e35ed936bab863a29b,output_data_3.8.yml,ImportError,maybe;validation,20.732,False
1701305,output_data_2.7.yml,ImportError,eyeD3,13.226,False
1702293,output_data_2.7.yml,DjangoPass,django;django-tastypie,13.763,True
1701845,output_data_2.7.yml,ImportError,django;django-haystack;django-tastypie,30.748,False
1707483,output_data_2.7.yml,DjangoPass,boto;boto3;django,23.659,True
1710122,output_data_2.7.yml,OtherPass,flask;python-memcached;werkzeug,15.103,True
1714d2952c09b96ba2d8777f1cbf9de1,output_data_2.7.yml,ImportError,beautifulsoup4;dnspython3;requests;tabulate,32.112,False
1715202,output_data_2.7.yml,ImportError,django,72.270,False
1716699,output_data_3.8.yml,ImportError,Pillow;pygobject,58.392,False
1720032,output_data_2.7.yml,OtherPass,boto;python-cloudfiles,10.311,True
1722150,output_data_3.7.yml,Unknown,,0.000,False
1722465,output_data_2.7.yml,OtherPass,django;polib,11.774,True
1722663,output_data_3.7.yml,Unknown,,0.000,False
1727204,output_data_3.7.yml,Unknown,,0.000,False
1705235,output_data_3.7.yml,ImportError,IPython;numpy;scikit-learn,58.373,False
173778fd95b9e21afd1aa4ed16bb0694,output_data_3.7.yml,OtherPass,pysecuritycenter,20.617,True
1728255,output_data_3.7.yml,Unknown,,0.000,False
1748a6676120a0aacea2,output_data_3.8.yml,OtherPass,dnspython3,8.851,True
174056,output_data_2.7.yml,None,mysqlclient;twisted,19.008,True
1757120,output_data_3.7.yml,Unknown,,0.000,False
1757c55017ef2bfcc070909bdf0e6547,output_data_3.7.yml,Unknown,,0.000,False
1760854,output_data_2.7.yml,OtherPass,gitpython,14.908,True
