name,file,result,python_modules,duration,passed
083777cb1f8c9efe6418c75d18bdd32b,output_data_3.8.yml,OtherPass,Pillow,22.614,True
0932b2b5293839cd7d79fa6b513c8128,output_data_2.7.yml,None,numpy;scipy,38.288,True
0830affa1f7f19fd47b06d4cf89ed44d,output_data_3.7.yml,OtherPass,keras;tensorflow,52.500,True
096f3b651b268b7af4c8c32475fa23d1,output_data_2.7.yml,OtherPass,beautifulsoup4;ipython;mechanize;pandas,26.030,True
097f97f4cb67c554f04dba6b5a09a506,output_data_3.7.yml,OtherPass,,12.722,True
098f399d69f230521ef530baca832e76,output_data_2.7.yml,OtherPass,,8.985,True
09b1f5403c63ceab5ae34710cbe2809e,output_data_2.7.yml,None,numpy;opencv-python,66.289,True
09cae53bf67ea8a39700,output_data_3.7.yml,OtherPass,beautifulsoup4,12.379,True
09f5ab44486b1fc6df7bf20ce57159f1,output_data_3.6.yml,OtherPass,pillow,19.497,True
0a2ac74d800a2eff9540,output_data_2.7.yml,OtherPass,,9.977,True
0a3d4fae965bdbec1f9d,output_data_3.7.yml,OtherPass,keras;numpy;tensorflow,168.436,True
0aaa9e4659977a98fc9f36d6887fef37,output_data_2.7.yml,OtherPass,,6.673,True
0a509faf231cff3cdec7,output_data_2.7.yml,OtherPass,flask;flask-login;werkzeug,1.102,True
0afa43225bdbe8e803cb,output_data_2.7.yml,OtherPass,,8.384,True
0acf77b2c022e2467cfb0d5493d454d6,output_data_2.7.yml,None,django,7.465,True
0b42dbd687ae3b838728,output_data_2.7.yml,OtherPass,gitpython,4.806,True
0b7e91487dcf10c0b8e8711eb6d73bc5,output_data_3.7.yml,OtherPass,matplotlib;numpy;tensorflow,159.759,True
0b92b9ca837a0f5474c732876220db78,output_data_3.7.yml,None,flask;google-api-python-client;httplib2;oauth2client,21.758,True
0b942dd86f01efe996b8977b158c37a6,output_data_3.7.yml,OtherPass,requests,15.172,True
0b9d8a742fe0efe0fe82,output_data_2.7.yml,OtherPass,numpy;scikit-learn;scipy,42.867,True
0b677b13fca6cd0905ca,output_data_2.7.yml,OtherPass,Pillow;matplotlib;numpy;scikit-learn;scipy,171.613,True
0bc7d313e7a84b708374,output_data_3.7.yml,None,hug,25.597,True
0bdd7059a08cbcd00898,output_data_2.7.yml,OtherPass,keras;numpy,53.532,True
0c01b7a27e512db480847fac2cc54103,output_data_2.7.yml,OtherPass,,10.013,True
0c10e910e514832b7103,output_data_2.7.yml,OtherPass,google-api-python-client;urllib3,18.703,True
0c7ccae5d764ff61788fc626096e5688,output_data_2.7.yml,OtherPass,gitpython,9.817,True
0ba0270279a0f38280423754cea2ee1e,output_data_2.7.yml,OtherPass,keras;numpy;tensorflow,5.685,True
0cfe89a89b892e47e8418e281dfe318d,output_data_2.7.yml,DjangoPass,django;psycopg2-binary,21.656,True
0ca2272c015266e667924836364349c3,output_data_2.7.yml,OtherPass,PyJWT;python-jose;requests;simplejson,0.880,True
0d1baad4e3a871587ab1,output_data_3.4.yml,OtherPass,,36.699,True
0d5a709bbb4186d1f45f2af14c65b110,output_data_2.7.yml,OtherPass,Pillow,23.220,True
0d25683d9c8fce27edd3,output_data_2.7.yml,OtherPass,slackclient;titan,3.054,True
0d5b3e7cc89cb2180c6e,output_data_2.7.yml,OtherPass,pillow,22.885,True
1009475,output_data_2.7.yml,OtherPass,,7.127,True
101323115e70bb6671d3,output_data_2.7.yml,OtherPass,numpy,78.590,True
10206392,output_data_2.7.yml,OtherPass,,5.164,True
1023456,output_data_2.7.yml,OtherPass,,4.058,True
10235798,output_data_2.7.yml,None,django,10.000,True
1025736,output_data_3.7.yml,OtherPass,google-api-python-client;ndb,37.385,True
1029336,output_data_2.7.yml,None,django,11.370,True
10295174,output_data_2.7.yml,OtherPass,numpy;theano,22.833,True
1029870,output_data_2.7.yml,OtherPass,,7.846,True
10335601,output_data_3.8.yml,OtherPass,,11.360,True
10281460,output_data_3.7.yml,OtherPass,,16.219,True
10354951,output_data_2.7.yml,OtherPass,,37.333,True
1035190,output_data_2.7.yml,OtherPass,,9.852,True
1035890,output_data_2.7.yml,OtherPass,fabric;simplejson,3.857,True
1038987,output_data_2.7.yml,None,django,10.055,True
1036883,output_data_2.7.yml,None,riak;urllib3,23.740,True
1041172,output_data_2.7.yml,OtherPass,Pillow;gameduino,25.547,True
1042719,output_data_2.7.yml,DjangoPass,django;ldap,22.268,True
1042778,output_data_2.7.yml,None,python-cjson;simplejson;ujson,18.616,True
10491632,output_data_2.7.yml,None,image;numpy,29.630,True
1052286,output_data_2.7.yml,OtherPass,python-wordpress-xmlrpc;requests,11.327,True
1054969,output_data_3.7.yml,OtherPass,,4.480,True
1055161,output_data_2.7.yml,OtherPass,opencv-python,46.486,True
10554232,output_data_2.7.yml,OtherPass,servicemanager,23.957,True
1055992,output_data_2.7.yml,None,django,14.586,True
10567484,output_data_2.7.yml,None,image;numpy,34.918,True
10589494,output_data_3.7.yml,DjangoPass,django;django-imagekit,15.563,True
1059647,output_data_3.6.yml,OtherPass,ndb,2.770,True
1065196,output_data_2.7.yml,OtherPass,django,8.300,True
1068255,output_data_2.7.yml,OtherPass,django,10.015,True
1068021,output_data_2.7.yml,OtherPass,mysqlclient,1.053,True
106c49a3ae6d420937aa,output_data_3.7.yml,OtherPass,,4.549,True
1072977,output_data_2.7.yml,OtherPass,ldap,16.153,True
1074124,output_data_3.6.yml,OtherPass,twisted;txredisapi,48.730,True
1074202,output_data_2.7.yml,OtherPass,,5.072,True
1068868,output_data_2.7.yml,OtherPass,,7.056,True
1074227,output_data_2.7.yml,OtherPass,dnslib;gevent;redis,6.478,True
1077318,output_data_2.7.yml,OtherPass,httplib2;lxml;sunburnt,21.653,True
1074551,output_data_2.7.yml,OtherPass,numpy,1.612,True
10792332,output_data_3.8.yml,OtherPass,,9.910,True
1083908,output_data_2.7.yml,OtherPass,,3.098,True
1091026,output_data_3.8.yml,OtherPass,,11.281,True
10938795,output_data_2.7.yml,OtherPass,flask;flask-classy,13.014,True
1094832,output_data_2.7.yml,None,django,90.964,True
10955449,output_data_3.7.yml,OtherPass,,4.435,True
1098968,output_data_2.7.yml,None,pillow,24.275,True
10a742de43246210f3ba,output_data_2.7.yml,None,gensim,21.748,True
1104507,output_data_3.7.yml,None,biopython;numpy,49.208,True
10cd35b2872628246140,output_data_3.8.yml,OtherPass,Pillow,14.604,True
11078820,output_data_3.7.yml,OtherPass,,11.167,True
1108817,output_data_2.7.yml,None,django;lxml,30.062,True
1109153,output_data_2.7.yml,None,python-dateutil,11.939,True
11129975,output_data_3.6.yml,OtherPass,,6.824,True
1112928,output_data_2.7.yml,OtherPass,tweepy,5.284,True
1118585,output_data_2.7.yml,OtherPass,,4.852,True
11181988,output_data_2.7.yml,OtherPass,luigi,4.349,True
111c8ee32505a11ad7a6c629f277c2a4,output_data_3.6.yml,OtherPass,,4.789,True
11215761,output_data_2.7.yml,None,django,12.929,True
11192605,output_data_2.7.yml,None,numpy;scipy,18.567,True
11242170,output_data_3.6.yml,OtherPass,Pillow;clipboard,84.668,True
1124bb02a9fd4abce3d86caf2f950cb2,output_data_2.7.yml,OtherPass,tensorflow,82.168,True
11280233,output_data_2.7.yml,OtherPass,mininet,11.618,True
11284662,output_data_2.7.yml,OtherPass,,9.089,True
1125832,output_data_2.7.yml,OtherPass,,3.472,True
1133602,output_data_3.7.yml,OtherPass,,12.207,True
11292725,output_data_2.7.yml,OtherPass,plotly;requests,15.234,True
1134410,output_data_3.7.yml,OtherPass,mathutils,12.122,True
113635,output_data_2.7.yml,DjangoPass,django,4.391,True
11375647,output_data_2.7.yml,OtherPass,,8.998,True
11378945,output_data_2.7.yml,OtherPass,django,16.068,True
1140136,output_data_2.7.yml,OtherPass,django,13.692,True
1140516,output_data_2.7.yml,OtherPass,django,13.118,True
11367287,output_data_2.7.yml,OtherPass,camera;pillow,27.789,True
11405336,output_data_3.8.yml,OtherPass,,2.726,True
1142740,output_data_2.7.yml,OtherPass,fabric;pyyaml,20.100,True
11526013,output_data_2.7.yml,OtherPass,django;south,11.993,True
1160201,output_data_2.7.yml,OtherPass,django,9.728,True
1160696,output_data_3.7.yml,OtherPass,,4.851,True
1161423,output_data_2.7.yml,OtherPass,django,9.264,True
1147973,output_data_2.7.yml,OtherPass,twisted,4.876,True
1165038,output_data_2.7.yml,None,pyopenssl,5.300,True
1177373,output_data_2.7.yml,OtherPass,redis;scrapy,21.342,True
1183767,output_data_2.7.yml,None,django,11.914,True
1183842,output_data_2.7.yml,OtherPass,,5.613,True
1184264,output_data_2.7.yml,OtherPass,gevent;pymongo,12.273,True
1186126,output_data_2.7.yml,OtherPass,,5.058,True
1189327,output_data_2.7.yml,OtherPass,,5.458,True
1165344,output_data_2.7.yml,OtherPass,,2.323,True
1192059,output_data_2.7.yml,None,pycryptodome,8.611,True
1191457,output_data_2.7.yml,OtherPass,mwlib,31.188,True
1196291,output_data_2.7.yml,OtherPass,matplotlib;numpy,8.510,True
1202066,output_data_2.7.yml,None,redis;web-py,13.007,True
1202516,output_data_3.8.yml,OtherPass,,4.018,True
1200485,output_data_2.7.yml,OtherPass,flask;werkzeug,4.441,True
1203640,output_data_2.7.yml,None,django,8.890,True
1207636,output_data_2.7.yml,None,django,4.478,True
1210791,output_data_3.6.yml,OtherPass,,7.264,True
1218932,output_data_2.7.yml,OtherPass,paho-mqtt;pyserial,11.803,True
1219671,output_data_2.7.yml,OtherPass,,11.898,True
1219955,output_data_2.7.yml,OtherPass,google-api-python-client;simplejson,16.189,True
1228626,output_data_2.7.yml,OtherPass,django,9.480,True
1229681,output_data_2.7.yml,None,django,10.800,True
1229685,output_data_2.7.yml,None,django,10.725,True
1229770,output_data_2.7.yml,OtherPass,flask;werkzeug,11.174,True
122f258ba6eaa23dd9c5,output_data_3.8.yml,OtherPass,,20.543,True
1217855,output_data_2.7.yml,OtherPass,gevent,55.667,True
1233846,output_data_2.7.yml,OtherPass,,11.801,True
1234843,output_data_2.7.yml,None,django;redis,15.333,True
1239373,output_data_2.7.yml,OtherPass,beautifulsoup;beautifulsoup4;pyyaml,13.334,True
1239674,output_data_2.7.yml,OtherPass,,10.552,True
1242589,output_data_2.7.yml,OtherPass,,10.287,True
1246146,output_data_2.7.yml,None,pymongo,121.264,True
1246268,output_data_2.7.yml,None,pillow,26.554,True
1248728,output_data_2.7.yml,OtherPass,django;django-social-auth,19.931,True
1251716,output_data_2.7.yml,OtherPass,,13.476,True
1253332,output_data_2.7.yml,OtherPass,python-dateutil,11.878,True
1254809,output_data_2.7.yml,OtherPass,levenshtein,12.277,True
1260ba896d448bad0eebdf26b80c00cc,output_data_3.7.yml,OtherPass,gym;numpy;tensorflow,55.512,True
1264102,output_data_2.7.yml,None,django;six,12.095,True
1265346,output_data_2.7.yml,None,django;simplejson,15.358,True
1262332,output_data_2.7.yml,OtherPass,pyserial,24.582,True
1268033,output_data_2.7.yml,None,django,9.764,True
1267632,output_data_2.7.yml,None,numpy;scipy,1.918,True
1269098,output_data_2.7.yml,OtherPass,,2.748,True
1269949,output_data_2.7.yml,DjangoPass,django,12.982,True
127368f7dc810dd37fe18aee87dd2ee2,output_data_2.7.yml,None,gevent;psycogreen;psycopg2-binary,10.562,True
1275204,output_data_2.7.yml,OtherPass,django,6.974,True
1277655,output_data_2.7.yml,OtherPass,couchdb;flask;simplejson,7.694,True
1284577,output_data_2.7.yml,OtherPass,pyyaml,6.276,True
1283684,output_data_2.7.yml,OtherPass,networkx;simplejson,2.787,True
1285742,output_data_2.7.yml,OtherPass,Pillow,20.112,True
1288025,output_data_2.7.yml,OtherPass,django;django-haystack,3.724,True
1288160dad16cc473a53,output_data_3.7.yml,OtherPass,,8.899,True
1290744,output_data_2.7.yml,OtherPass,,5.710,True
1303651,output_data_2.7.yml,None,django,10.724,True
130583,output_data_2.7.yml,DjangoPass,django,10.240,True
1306719,output_data_3.7.yml,OtherPass,,10.012,True
1307521,output_data_3.6.yml,OtherPass,webassets,8.543,True
1308865,output_data_2.7.yml,None,django,9.738,True
12da69b95d010c8a810fd384cca8d02a,output_data_3.7.yml,OtherPass,,2.475,True
1309895,output_data_3.7.yml,OtherPass,,9.965,True
1310549,output_data_2.7.yml,OtherPass,django,11.428,True
130cd92dc47c56c47030,output_data_2.7.yml,OtherPass,matplotlib;numpy;pillow;pydub,38.105,True
1320970,output_data_2.7.yml,OtherPass,,10.850,True
1321575,output_data_2.7.yml,OtherPass,matplotlib;numpy,35.016,True
1321295,output_data_2.7.yml,OtherPass,,18.766,True
1323194,output_data_3.7.yml,OtherPass,,6.106,True
1321585,output_data_2.7.yml,OtherPass,matplotlib;numpy,12.592,True
1327072,output_data_2.7.yml,DjangoPass,django,11.514,True
1326477,output_data_2.7.yml,OtherPass,celery;flask;myapp,0.973,True
1337131,output_data_3.6.yml,OtherPass,,4.260,True
1329319,output_data_2.7.yml,OtherPass,pylibmc;redis,9.600,True
1342497,output_data_2.7.yml,OtherPass,,10.710,True
1342942,output_data_2.7.yml,OtherPass,matplotlib;numpy,38.041,True
134acb5f7423312effcc98ec56679136,output_data_2.7.yml,OtherPass,,11.059,True
1338222,output_data_2.7.yml,None,numpy;scipy,47.930,True
1352028,output_data_2.7.yml,OtherPass,,10.575,True
1355170,output_data_2.7.yml,OtherPass,flask;jinja2,14.997,True
1357185,output_data_3.7.yml,OtherPass,,5.066,True
1358794,output_data_2.7.yml,OtherPass,flask;gevent,80.677,True
1361643,output_data_2.7.yml,OtherPass,,10.252,True
13623f68e36fdad4cb67,output_data_3.7.yml,OtherPass,keyring;pycryptodome;requests,11.892,True
1362a8908be01e23041d,output_data_2.7.yml,OtherPass,,10.062,True
1363730,output_data_2.7.yml,None,django,16.515,True
1367378,output_data_3.6.yml,OtherPass,pymongo,162.325,True
1369619,output_data_2.7.yml,DjangoPass,django,12.222,True
1372780,output_data_2.7.yml,OtherPass,ez_setup;pymongo;simplejson,9.808,True
1351047,output_data_2.7.yml,OtherPass,numpy;scipy,5.261,True
137667,output_data_2.7.yml,OtherPass,Pillow,17.885,True
1379479,output_data_2.7.yml,OtherPass,,10.819,True
1379652,output_data_2.7.yml,DjangoPass,django,17.682,True
1381489,output_data_3.6.yml,OtherPass,,7.092,True
1382972,output_data_2.7.yml,OtherPass,numpy;pillow,7.388,True
1388243,output_data_2.7.yml,None,django,17.460,True
1387470,output_data_2.7.yml,OtherPass,tornado,1.670,True
1390853,output_data_2.7.yml,None,django,18.172,True
1395810,output_data_3.7.yml,OtherPass,google-api-python-client,1.473,True
13f02f45a41ad90f454f,output_data_2.7.yml,OtherPass,Pillow;keychain;requests,38.168,True
139f710ca91ed5fabaf9e6616d2c762b,output_data_2.7.yml,OtherPass,gensim;numpy;scikit-learn,18.965,True
1401195,output_data_2.7.yml,OtherPass,,14.205,True
1402045,output_data_2.7.yml,None,django,4.330,True
1402892,output_data_2.7.yml,OtherPass,numpy;scikit-learn;scipy,45.044,True
1410094,output_data_2.7.yml,OtherPass,matplotlib;nltk;scipy,49.789,True
1411980,output_data_2.7.yml,None,image,16.909,True
1417f55cb896a44e68a6,output_data_2.7.yml,OtherPass,pyserial,16.004,True
1423116,output_data_2.7.yml,OtherPass,,11.969,True
1423373,output_data_2.7.yml,None,numpy;scikit-learn;scipy,43.274,True
1433392,output_data_3.7.yml,OtherPass,proj,7.170,True
1433794,output_data_2.7.yml,OtherPass,gitpython,12.482,True
1435045,output_data_2.7.yml,OtherPass,twisted,74.633,True
1435555,output_data_2.7.yml,OtherPass,twisted,15.525,True
1436671,output_data_2.7.yml,OtherPass,numpy,30.565,True
143e65a425722dc2f3d0,output_data_2.7.yml,OtherPass,impyla;mysqlclient,27.753,True
1440567,output_data_2.7.yml,None,django,3.765,True
1440754,output_data_2.7.yml,OtherPass,,4.726,True
1441019,output_data_3.7.yml,OtherPass,gobject,4.655,True
144747,output_data_2.7.yml,None,django,8.233,True
1453629,output_data_2.7.yml,None,django,10.777,True
1459283a9c934cbc41f3,output_data_2.7.yml,OtherPass,,5.260,True
1467584,output_data_2.7.yml,OtherPass,,4.465,True
1451300,output_data_2.7.yml,OtherPass,matplotlib;numpy;scikit-learn;scipy,31.914,True
1483322,output_data_2.7.yml,OtherPass,mysqlclient;psycopg2-binary,24.401,True
1473120,output_data_2.7.yml,OtherPass,,5.071,True
1495011,output_data_2.7.yml,OtherPass,,3.668,True
1497850,output_data_2.7.yml,OtherPass,,1.302,True
14a8d6bf4783f4704c8a,output_data_2.7.yml,OtherPass,cactus;twisted,30.982,True
1507152,output_data_2.7.yml,OtherPass,gitpython,6.233,True
1509946,output_data_3.7.yml,OtherPass,,6.321,True
1516095,output_data_3.8.yml,OtherPass,mice,37.150,True
1519543,output_data_3.7.yml,OtherPass,,6.094,True
1521059,output_data_2.7.yml,OtherPass,pygame,11.731,True
1522bcdb5b05365c0222,output_data_3.7.yml,OtherPass,,4.430,True
1526444,output_data_2.7.yml,DjangoPass,django,10.899,True
152f15b2dadca9a74039aeab944714af,output_data_2.7.yml,OtherPass,matplotlib;numpy,37.969,True
1534135a419bb0b957b9,output_data_2.7.yml,OtherPass,numpy;tensorflow,192.664,True
1545255,output_data_2.7.yml,DjangoPass,django,14.163,True
1554441,output_data_2.7.yml,DjangoPass,django,18.146,True
1556251,output_data_2.7.yml,OtherPass,ez_setup;pymongo,48.772,True
1558831,output_data_2.7.yml,OtherPass,vanilla,19.955,True
14f34c2b8153d9b4f336df8535b3416a,output_data_3.7.yml,OtherPass,tensorflow,35.526,True
1561144,output_data_2.7.yml,None,numpy;scipy;stencil,9.640,True
1572547,output_data_2.7.yml,OtherPass,google-api-python-client;ndb;simplejson,24.989,True
1567224,output_data_2.7.yml,OtherPass,scrapy,7.090,True
1574231,output_data_2.7.yml,OtherPass,carrot;scrapy;twisted,19.523,True
1589531,output_data_3.6.yml,OtherPass,matplotlib;numpy,87.676,True
1590178,output_data_2.7.yml,None,wtforms,34.821,True
15f0772db25343be0bb7072f15992a4e,output_data_3.6.yml,OtherPass,lief,35.200,True
1600408,output_data_2.7.yml,None,pyquery;zope,88.575,True
1608287,output_data_2.7.yml,OtherPass,,5.150,True
160c990c61c5f527445c,output_data_3.7.yml,OtherPass,beautifulsoup4;pocket,16.437,True
1610922,output_data_2.7.yml,None,numpy;scikit-learn,22.403,True
1628838,output_data_2.7.yml,None,django,16.866,True
1638695,output_data_2.7.yml,OtherPass,django;django-storages,15.665,True
163f5fdf47ab45d7addd,output_data_2.7.yml,OtherPass,,11.503,True
1650115,output_data_2.7.yml,OtherPass,,9.819,True
1650418,output_data_2.7.yml,OtherPass,psycopg2-binary,47.317,True
1653394,output_data_2.7.yml,OtherPass,pyramid,95.406,True
166499794efcdfde4d00,output_data_2.7.yml,OtherPass,Pillow;beautifulsoup4,38.688,True
1676440,output_data_2.7.yml,OtherPass,pymongo;tornado,12.121,True
1679110,output_data_2.7.yml,OtherPass,pillow,25.188,True
1685139,output_data_2.7.yml,OtherPass,,92.385,True
1685580,output_data_2.7.yml,OtherPass,flask;sqlalchemy,26.276,True
1688557,output_data_2.7.yml,None,django,11.583,True
168c9d74b988391e702aac5f4aa69e41,output_data_2.7.yml,OtherPass,pycryptodome,39.609,True
1694496,output_data_2.7.yml,OtherPass,django,71.380,True
1693769,output_data_2.7.yml,OtherPass,matplotlib;numpy;scipy,78.615,True
16c0eb09d232461a773c22803a3df35e,output_data_3.7.yml,OtherPass,,7.313,True
16ce4914683da30f87d0,output_data_2.7.yml,None,numpy;scikit-learn;scipy,38.486,True
1701845,output_data_3.6.yml,OtherPass,django-haystack;django-tastypie,6.803,True
1702293,output_data_2.7.yml,DjangoPass,django;django-tastypie,8.036,True
1707483,output_data_2.7.yml,DjangoPass,boto;boto3;django,25.444,True
1710122,output_data_2.7.yml,OtherPass,flask;python-memcached;werkzeug,12.089,True
1714d2952c09b96ba2d8777f1cbf9de1,output_data_2.7.yml,OtherPass,beautifulsoup4;requests;tabulate,45.231,True
1720032,output_data_2.7.yml,OtherPass,boto;python-cloudfiles,8.032,True
1722150,output_data_3.6.yml,OtherPass,,5.935,True
1716699,output_data_3.6.yml,OtherPass,Pillow,5.421,True
1722663,output_data_3.6.yml,OtherPass,Pillow,4.163,True
1722465,output_data_2.7.yml,OtherPass,django;polib,0.964,True
1727204,output_data_2.7.yml,DjangoPass,Whoosh;django-haystack,17.865,True
173778fd95b9e21afd1aa4ed16bb0694,output_data_3.7.yml,OtherPass,pysecuritycenter,11.452,True
174056,output_data_2.7.yml,None,mysqlclient;twisted,22.976,True
1748a6676120a0aacea2,output_data_3.8.yml,OtherPass,dnspython3,12.946,True
1728255,output_data_2.7.yml,OtherPass,gevent;pyramid,21.096,True
1757120,output_data_3.8.yml,OtherPass,,9.501,True
1752014,output_data_2.7.yml,OtherPass,matplotlib;numpy;psutil,3.739,True
1757c55017ef2bfcc070909bdf0e6547,output_data_2.7.yml,OtherPass,readchar,9.421,True
1760854,output_data_2.7.yml,OtherPass,gitpython,3.429,True
1766791,output_data_2.7.yml,OtherPass,,7.449,True
1771937,output_data_2.7.yml,OtherPass,django;django-tastypie;simplejson,17.086,True
1761714,output_data_2.7.yml,None,numpy;scipy,10.981,True
1776202,output_data_2.7.yml,DjangoPass,django,16.655,True
1773870,output_data_2.7.yml,OtherPass,numpy,8.654,True
1780878,output_data_2.7.yml,OtherPass,paho-mqtt,11.039,True
1788517,output_data_2.7.yml,OtherPass,pillow,29.528,True
1791644,output_data_3.7.yml,DjangoPass,django-compressor,13.507,True
1792428,output_data_2.7.yml,OtherPass,,19.409,True
1792732,output_data_3.8.yml,OtherPass,,21.482,True
1795840,output_data_2.7.yml,OtherPass,,13.354,True
1805981,output_data_2.7.yml,OtherPass,,10.240,True
1808234,output_data_2.7.yml,OtherPass,,11.594,True
1810707,output_data_2.7.yml,OtherPass,python-dateutil,12.173,True
1815146,output_data_2.7.yml,OtherPass,,9.278,True
1818351,output_data_2.7.yml,DjangoPass,django,17.383,True
1820074,output_data_3.8.yml,OtherPass,,12.561,True
177e37756c833768a21d446cc4921c6e,output_data_2.7.yml,OtherPass,flask;numpy;six;tensorflow,5.694,True
